Species,Trap,Latitude,Longitude,Date_month,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag4,Tmax_lag5,Tmax_lag6,Tmax_lag7,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag4,Tmin_lag5,Tmin_lag6,Tmin_lag7,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7,Date_week
CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,8,7,0,74.0,65.5,70.0,59.0,63.0,0.28,81.5,79.0,85.5,85.0,78.5,75.0,81.5,61.0,63.5,68.0,67.5,57.5,62.0,60.0,71.5,71.5,77.0,76.5,68.5,68.5,71.0,51.0,55.0,62.0,60.5,51.5,59.0,54.5,60.0,62.0,67.5,66.0,59.0,62.5,61.5,0.0,0.0,0.0,0.065,0.0,0.005,0.0,32
CULEX PIPIENS,T226,41.793818,-87.654234,8,4,0,74.0,65.5,70.0,59.0,63.0,0.28,81.5,79.0,85.5,85.0,78.5,75.0,81.5,61.0,63.5,68.0,67.5,57.5,62.0,60.0,71.5,71.5,77.0,76.5,68.5,68.5,71.0,51.0,55.0,62.0,60.5,51.5,59.0,54.5,60.0,62.0,67.5,66.0,59.0,62.5,61.5,0.0,0.0,0.0,0.065,0.0,0.005,0.0,32
CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,8,12,0,74.0,65.5,70.0,59.0,63.0,0.28,81.5,79.0,85.5,85.0,78.5,75.0,81.5,61.0,63.5,68.0,67.5,57.5,62.0,60.0,71.5,71.5,77.0,76.5,68.5,68.5,71.0,51.0,55.0,62.0,60.5,51.5,59.0,54.5,60.0,62.0,67.5,66.0,59.0,62.5,61.5,0.0,0.0,0.0,0.065,0.0,0.005,0.0,32
CULEX RESTUANS,T226,41.793818,-87.654234,8,6,0,74.0,65.5,70.0,59.0,63.0,0.28,81.5,79.0,85.5,85.0,78.5,75.0,81.5,61.0,63.5,68.0,67.5,57.5,62.0,60.0,71.5,71.5,77.0,76.5,68.5,68.5,71.0,51.0,55.0,62.0,60.5,51.5,59.0,54.5,60.0,62.0,67.5,66.0,59.0,62.5,61.5,0.0,0.0,0.0,0.065,0.0,0.005,0.0,32
CULEX PIPIENS,T073,41.773215,-87.60088,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,17,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T073,41.773215,-87.60088,8,10,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,8,4,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T160,41.903002,-87.688267,8,1,1,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS,T048,41.867108,-87.654224,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,8,8,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T048,41.867108,-87.654224,8,11,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,8,5,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T230,41.904194,-87.756155,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T039,41.911824,-87.726737,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS,T094,41.720848,-87.666014,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,8,19,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T094,41.720848,-87.666014,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS,T054,41.921965,-87.632085,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T054,41.921965,-87.632085,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS,T069,41.768388,-87.678649,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,8,2,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T069,41.768388,-87.678649,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS,T128,41.704572,-87.565666,8,2,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,8,2,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,8,7,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T152,41.846075,-87.716277,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,8,3,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T046,41.891118,-87.654491,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T147,41.932094,-87.700117,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T144,41.94016,-87.794896,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,8,4,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS,T158,41.682587,-87.707973,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,8,10,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T158,41.682587,-87.707973,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS,T011,41.944869,-87.832763,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,8,6,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,8,4,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T218,41.948167,-87.730698,8,6,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS,T063,41.82561,-87.726549,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,8,3,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,8,3,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T074,41.822536,-87.666343,8,2,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,8,5,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,8,8,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T135,41.662014,-87.724608,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,8,7,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,9,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T003,41.964242,-87.757639,8,2,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,8,15,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX RESTUANS,T031,41.801498,-87.763416,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,8,1,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,8,8,0,86.0,61.5,74.0,55.0,63.0,0.0,82.5,81.5,85.5,91.5,89.0,74.0,81.5,61.5,63.5,70.5,77.0,68.5,65.5,61.0,72.5,72.5,78.5,84.5,79.0,70.0,71.5,55.5,61.5,65.5,71.5,70.0,59.0,51.0,62.5,66.0,69.5,74.5,73.0,63.0,60.0,0.0,0.0,0.0,0.0999999999999999,0.05,0.28,0.0,33
